AAAAA|120|20120331|20120331
01501|201103|33244,36
01502|201103|0,00
01500|201104|19834,50
01501|201104|19834,50
01502|201104|0,00
01500|201105|25050,21
01501|201105|25050,21
01502|201105|0,00
01500|201106|14969,34
01501|201106|14969,34
01502|201106|0,00
01500|201107|14665,00
01501|201107|14665,00
01502|201107|0,00
01500|201108|18077,50
01501|201108|18077,50
01502|201108|0,00
01500|201109|12538,50
01501|201109|12538,50
01502|201109|0,00
01500|201110|13878,00
01501|201110|13878,00
01502|201110|0,00
01500|201111|12167,00
01501|201111|12167,00
01502|201111|0,00
01500|201112|16494,13
01501|201112|16494,13
01502|201112|0,00
01500|201201|15250,40
01501|201201|15250,40
01502|201201|0,00
02000|221006,44|217006,46|29908,93|221006,44|217006,46|||217006,46|217006,46|0,00|0,00
03000|12330136000149|TO|9321|14658,53|1,00|1800000,00|0||
03100|01|9181,69
03110|||9181,69|0|0|0|0|0|0|0|0|5,470|502,24|0,860|78,96|0,000|0,00|1,860|170,77|2,750|252,51|||0,000|0,00|||0,000|0,00|0,02|5
03100|02|5476,84
03110|||5476,84|0|0|5|0|0|0|0|0|3,610|197,71|0,860|47,10|0,000|0,00|0,000|0,00|2,750|150,61|||0,000|0,00|||0,000|0,00|0,00|5
04000|1001|0,00|1012|0,00|1023|0,00||
04000|1002|0,00|1013|0,00|1025|0,00||
04000|1004|126,06|1014|5,40|1026|1,26||
04000|1005|0,00|1015|0,00|1027|0,00||
04000|1006|403,12|1017|17,31|1028|4,04||
04000|1008|0,00|1019|0,00|1030|0,00||
04000|1007|170,77|1018|7,32|1029|1,70|TO|
99999|55
00000|14858747201202002|01071209100194709|14178854568793447111|20120331111904|Versao: 1.0.3.1|14858747000190|JOSE ANTONIO DOS REIS NETO ME|0353|S|20120105|201202|8269,59|0,000|1,00|R|1|8269,59|8269,59|0,00
01500|201201|0,00
01501|201201|0,00
01502|201201|0,00
02000|0,00|0,00|8269,59|0,00|0,00|||0,00|0,00|0,00|0,00
03000|14858747000190|TO|0353|8269,59|1,00|1800000,00|0||
03100|01|7009,42
03110|||7009,42|0|0|0|0|0|0|0|0|4,000|280,38|0,000|0,00|0,000|0,00|1,250|87,61|2,750|192,77|||0,000|0,00|||0,000|0,00|0,02|5
03100|02|1260,17
03110|||1260,17|0|0|5|0|0|0|0|0|2,750|34,65|0,000|0,00|0,000|0,00|0,000|0,00|2,750|34,65|||0,000|0,00|||0,000|0,00|0,00|5
99999|11
00000|37416385201201001|01071209100093260|37221414606359985344|20120331095702|Versao: 1.0.3.1|37416385000182|GRANJA SANTA ELISA LTDA|9213|S|19921104|201201|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
